time, spdl, spdr, x, y, theta
1088 0.199962 0.210488 1.020728 0.771878 1.544643
1089 0.210488 0.199962 1.020782 0.773929 1.544248
1090 0.199962 0.210488 1.020836 0.775981 1.544643
1091 0.210488 0.199962 1.020890 0.778032 1.544248
1092 0.199962 0.210488 1.020944 0.780084 1.544644
1093 0.210488 0.199962 1.020998 0.782135 1.544248
1094 0.210488 0.210488 1.021054 0.784240 1.544249
1095 0.199962 0.199962 1.021107 0.786238 1.544249
1096 0.210488 0.210488 1.021163 0.788343 1.544249
1097 0.199962 0.199962 1.021216 0.790341 1.544249
1098 0.210488 0.210488 1.021272 0.792446 1.544250
1099 0.199962 0.199974 1.021325 0.794444 1.544250
1100 0.210488 0.210476 1.021381 0.796548 1.544250
1101 0.199962 0.199962 1.021434 0.798547 1.544250
1102 0.210488 0.210500 1.021490 0.800651 1.544250
1103 0.199962 0.199962 1.021543 0.802650 1.544250
1104 0.210476 0.210476 1.021599 0.804754 1.544250
1105 0.199974 0.210476 1.021653 0.806806 1.544645
1106 0.210476 0.199962 1.021707 0.808858 1.544250
1107 0.199974 0.210500 1.021761 0.810909 1.544646
1108 0.210476 0.199962 1.021815 0.812961 1.544250
1109 0.199962 0.210476 1.021869 0.815012 1.544646
1110 0.210488 0.199962 1.021923 0.817064 1.544250
1111 0.199962 0.210500 1.021977 0.819115 1.544646
1112 0.210488 0.199962 1.022032 0.821167 1.544250
1113 0.199962 0.210476 1.022085 0.823218 1.544645
1114 0.210488 0.199962 1.022140 0.825270 1.544250
1115 0.199962 0.210500 1.022193 0.827322 1.544646
1116 0.210488 0.199962 1.022248 0.829373 1.544250
1117 0.210488 0.210476 1.022304 0.831477 1.544250
1118 0.199962 0.199962 1.022357 0.833476 1.544250
1119 0.210488 0.210500 1.022413 0.835580 1.544250
1120 0.199962 0.199962 1.022466 0.837579 1.544250
1121 0.210488 0.210476 1.022522 0.839683 1.544250
1122 0.199962 0.199962 1.022575 0.841682 1.544250
1123 0.210488 0.210500 1.022631 0.843787 1.544250
1124 0.199962 0.199962 1.022684 0.845785 1.544250
1125 0.210488 0.210476 1.022740 0.847890 1.544250
1126 0.199962 0.199962 1.022793 0.849889 1.544250
1127 0.210488 0.210500 1.022848 0.851993 1.544250
1128 0.199962 0.210476 1.022902 0.854044 1.544646
1129 0.210488 0.199962 1.022957 0.856096 1.544250
1130 0.199962 0.210500 1.023010 0.858147 1.544646
1131 0.210488 0.199962 1.023065 0.860199 1.544250
1132 0.199962 0.210476 1.023118 0.862250 1.544645
1133 0.210488 0.199962 1.023173 0.864302 1.544250
1134 0.199962 0.210500 1.023226 0.866353 1.544646
1135 0.210488 0.199962 1.023281 0.868405 1.544250
1136 0.199962 0.210476 1.023335 0.870456 1.544645
1137 0.210488 0.199962 1.023389 0.872508 1.544250
1138 0.199962 0.210500 1.023443 0.874559 1.544646
1139 0.210488 0.199962 1.023497 0.876611 1.544250
1140 0.199962 0.210476 1.023551 0.878662 1.544645
1141 0.210488 0.199962 1.023605 0.880714 1.544250
1142 0.210488 0.210500 1.023661 0.882818 1.544250
1143 0.199962 0.199962 1.023714 0.884817 1.544250
1144 0.210488 0.210476 1.023770 0.886921 1.544250
1145 0.199962 0.199962 1.023823 0.888920 1.544250
1146 0.210488 0.210500 1.023879 0.891024 1.544250
1147 0.199962 0.199962 1.023932 0.893023 1.544250
1148 0.210488 0.210476 1.023988 0.895127 1.544250
1149 0.199962 0.199962 1.024041 0.897126 1.544250
1150 0.210488 0.210500 1.024097 0.899230 1.544250
1151 0.199962 0.210476 1.024151 0.901281 1.544645
1152 0.210476 0.199962 1.024205 0.903333 1.544250
1153 0.199974 0.210476 1.024259 0.905384 1.544645
1154 0.210476 0.199962 1.024313 0.907436 1.544251
1155 0.199974 0.210500 1.024367 0.909488 1.544646
1156 0.210476 0.199962 1.024421 0.911539 1.544251
1157 0.199962 0.210476 1.024475 0.913591 1.544646
1158 0.210488 0.199962 1.024530 0.915642 1.544251
1159 0.199962 0.210500 1.024583 0.917694 1.544647
1160 0.210488 0.199962 1.024638 0.919745 1.544251
1161 0.199962 0.210476 1.024691 0.921797 1.544646
1162 0.210488 0.199962 1.024746 0.923848 1.544251
1163 0.199962 0.210500 1.024799 0.925900 1.544647
1164 0.210488 0.199962 1.024854 0.927952 1.544251
1165 0.210488 0.210476 1.024910 0.930056 1.544251
1166 0.199962 0.199962 1.024963 0.932055 1.544251
1167 0.210488 0.210500 1.025019 0.934159 1.544251
1168 0.199962 0.199962 1.025072 0.936158 1.544251
1169 0.210488 0.210476 1.025128 0.938262 1.544251
1170 0.199962 0.199962 1.025181 0.940261 1.544251
1171 0.210488 0.210500 1.025237 0.942365 1.544251
1172 0.199962 0.199962 1.025290 0.944364 1.544251
1173 0.210488 0.210476 1.025346 0.946468 1.544251
1174 0.199962 0.210500 1.025399 0.948520 1.544646
1175 0.210488 0.199962 1.025454 0.950571 1.544250
1176 0.199962 0.210476 1.025507 0.952623 1.544646
1177 0.210488 0.199962 1.025562 0.954674 1.544250
1178 0.199962 0.210500 1.025616 0.956726 1.544646
1179 0.210488 0.199962 1.025670 0.958777 1.544250
1180 0.199962 0.210476 1.025724 0.960829 1.544646
1181 0.210488 0.199962 1.025778 0.962880 1.544250
1182 0.199962 0.210500 1.025832 0.964932 1.544646
1183 0.199962 0.189424 1.025884 0.966878 1.544250
1184 0.199962 0.199962 1.025937 0.968877 1.544250
1185 0.178909 0.178909 1.025984 0.970666 1.544251
1186 0.189447 0.189447 1.026034 0.972559 1.544251
1187 0.168383 0.178909 1.026080 0.974295 1.544647
1188 0.178921 0.168395 1.026126 0.976031 1.544251
1189 0.157857 0.168395 1.026169 0.977662 1.544647
1190 0.157869 0.147343 1.026209 0.979187 1.544251
1191 0.157869 0.157857 1.026251 0.980765 1.544251
1192 0.136817 0.147343 1.026288 0.982186 1.544647
1193 0.147331 0.136805 1.026326 0.983606 1.544251
1194 0.136817 0.136828 1.026362 0.984974 1.544252
1195 0.126302 0.136805 1.026397 0.986289 1.544647
1196 0.126290 0.115776 1.026429 0.987499 1.544252
1197 0.126290 0.126290 1.026462 0.988761 1.544252
1198 0.115764 0.115776 1.026493 0.989918 1.544253
1199 0.105250 0.094724 1.026520 0.990918 1.543857
1200 0.105238 0.105238 1.026548 0.991970 1.543857
1201 0.084198 0.094724 1.026572 0.992864 1.544252
1202 0.094712 0.084186 1.026596 0.993758 1.543857
1203 0.084198 0.084186 1.026619 0.994600 1.543856
1204 0.084198 0.084209 1.026641 0.995442 1.543857
1205 0.073671 0.073671 1.026661 0.996178 1.543857
1206 0.063145 0.073671 1.026679 0.996862 1.544252
1207 0.063145 0.063133 1.026696 0.997493 1.544251
1208 0.052619 0.052619 1.026710 0.998019 1.544252
1209 0.052619 0.042105 1.026723 0.998493 1.543857
1210 0.042105 0.042105 1.026734 0.998913 1.543856
1211 0.031567 0.031567 1.026743 0.999229 1.543856
1212 0.031579 0.031567 1.026751 0.999545 1.543856
1213 0.021052 0.021052 1.026757 0.999755 1.543856
1214 0.010514 0.010538 1.026760 0.999860 1.543857
1215 0.000000 0.000000 1.026760 0.999860 1.543856
1216 0.000000 0.000000 1.026760 0.999860 1.543855
1217 0.000000 0.000000 1.026760 0.999860 1.543855
1218 -0.547266 0.557780 1.026759 0.999913 1.585366
1219 -0.568306 0.568318 1.026759 0.999913 1.628065
1220 -0.568318 0.568318 1.026759 0.999913 1.670763
1221 -0.557792 0.547266 1.026766 0.999861 1.712274
1222 -0.526214 0.536728 1.026757 0.999912 1.752205
1223 -0.526214 0.526214 1.026757 0.999912 1.791740
1224 -0.515699 0.515699 1.026757 0.999912 1.830485
1225 -0.494635 0.494647 1.026757 0.999912 1.867648
1226 -0.484121 0.473595 1.026774 0.999863 1.903625
1227 -0.452554 0.463057 1.026755 0.999912 1.938021
1228 -0.452542 0.452566 1.026755 0.999912 1.972022
1229 -0.442016 0.442004 1.026755 0.999912 2.005231
1230 -0.431502 0.431514 1.026755 0.999912 2.037651
1231 -0.410450 0.410438 1.026755 0.999912 2.068488
1232 -0.410450 0.399923 1.026782 0.999866 2.098931
1233 -0.389397 0.389409 1.026782 0.999866 2.128187
1234 -0.378883 0.389385 1.026752 0.999910 2.157048
1235 -0.368345 0.368357 1.026752 0.999910 2.184723
1236 -0.357831 0.357842 1.026752 0.999910 2.211607
1237 -0.347304 0.347304 1.026752 0.999910 2.237700
1238 -0.336778 0.336766 1.026752 0.999910 2.263003
1239 -0.336778 0.336790 1.026752 0.999910 2.288305
1240 -0.315726 0.315714 1.026752 0.999910 2.312026
1241 -0.305212 0.305223 1.026752 0.999910 2.334957
1242 -0.305200 0.294662 1.026790 0.999873 2.357492
1243 -0.294685 0.305223 1.026752 0.999909 2.380028
1244 -0.284159 0.284147 1.026752 0.999909 2.401377
1245 -0.284159 0.273633 1.026791 0.999875 2.422331
1246 -0.263107 0.273633 1.026751 0.999909 2.442494
1247 -0.252581 0.252581 1.026751 0.999909 2.461471
1248 -0.263107 0.263119 1.026751 0.999909 2.481239
1249 -0.242066 0.242043 1.026751 0.999909 2.499425
1250 -0.242054 0.231552 1.026794 0.999878 2.517216
1251 -0.231540 0.242066 1.026750 0.999908 2.535007
1252 -0.221002 0.220990 1.026750 0.999908 2.551611
1253 -0.221014 0.221014 1.026750 0.999908 2.568217
1254 -0.210488 0.210500 1.026750 0.999908 2.584031
1255 -0.210488 0.210476 1.026750 0.999908 2.599845
1256 -0.210488 0.199962 1.026796 0.999881 2.615264
1257 -0.189435 0.199962 1.026750 0.999907 2.629892
1258 -0.189435 0.178909 1.026796 0.999882 2.643730
1259 -0.178921 0.189447 1.026750 0.999907 2.657568
1260 -0.178909 0.178909 1.026750 0.999907 2.671010
1261 -0.168395 0.168395 1.026750 0.999907 2.683661
1262 -0.168383 0.168395 1.026750 0.999907 2.696312
1263 -0.168395 0.157857 1.026798 0.999884 2.708568
1264 -0.157857 0.168395 1.026749 0.999906 2.720824
1265 -0.157869 0.157857 1.026749 0.999906 2.732684
1266 -0.157869 0.147343 1.026798 0.999886 2.744150
1267 -0.136817 0.147343 1.026749 0.999905 2.754824
1268 -0.147331 0.147343 1.026749 0.999905 2.765894
1269 -0.136817 0.126290 1.026798 0.999887 2.775778
1270 -0.126302 0.136805 1.026749 0.999905 2.785662
1271 -0.136817 0.136828 1.026749 0.999905 2.795941
1272 -0.126290 0.126290 1.026749 0.999905 2.805430
1273 -0.115764 0.115776 1.026749 0.999905 2.814127
1274 -0.126290 0.126290 1.026749 0.999905 2.823616
1275 -0.115764 0.115752 1.026749 0.999905 2.832314
1276 -0.115776 0.105262 1.026799 0.999889 2.840616
1277 -0.105238 0.115752 1.026749 0.999905 2.848918
1278 -0.105250 0.105262 1.026749 0.999905 2.856826
1279 -0.105238 0.105238 1.026749 0.999905 2.864732
1280 -0.105250 0.094724 1.026800 0.999891 2.872244
1281 -0.084186 0.094700 1.026749 0.999904 2.878964
1282 -0.094724 0.094724 1.026749 0.999904 2.886081
1283 -0.094724 0.094724 1.026749 0.999904 2.893198
1284 -0.094712 0.094724 1.026749 0.999904 2.900314
1285 -0.084198 0.073671 1.026800 0.999892 2.906244
1286 -0.073671 0.084186 1.026749 0.999904 2.912174
1287 -0.084198 0.084186 1.026749 0.999904 2.918500
1288 -0.084186 0.084209 1.026749 0.999904 2.924826
1289 -0.084198 0.084186 1.026749 0.999904 2.931151
1290 -0.073671 0.063157 1.026800 0.999893 2.936291
1291 -0.063145 0.073671 1.026749 0.999904 2.941431
1292 -0.073671 0.073671 1.026749 0.999904 2.946965
1293 -0.073671 0.073671 1.026749 0.999904 2.952500
1294 -0.073671 0.073671 1.026749 0.999904 2.958035
1295 -0.063145 0.063133 1.026749 0.999904 2.962779
1296 -0.063145 0.052619 1.026801 0.999894 2.967128
1297 -0.052619 0.063157 1.026749 0.999903 2.971477
1298 -0.063145 0.063133 1.026749 0.999903 2.976221
1299 -0.063145 0.063157 1.026749 0.999903 2.980966
1300 -0.052631 0.052619 1.026749 0.999903 2.984920
1301 -0.052619 0.052619 1.026749 0.999903 2.988873
1302 -0.052619 0.052619 1.026749 0.999903 2.992826
1303 -0.052619 0.052619 1.026749 0.999903 2.996780
1304 -0.052631 0.042105 1.026801 0.999896 3.000339
1305 -0.042093 0.052619 1.026749 0.999903 3.003897
1306 -0.052619 0.052619 1.026749 0.999903 3.007850
1307 -0.042105 0.042105 1.026749 0.999903 3.011014
1308 -0.042093 0.042105 1.026749 0.999903 3.014176
1309 -0.042093 0.042081 1.026749 0.999903 3.017339
1310 -0.042105 0.042105 1.026749 0.999903 3.020502
1311 -0.042093 0.042105 1.026749 0.999903 3.023664
1312 -0.042093 0.042081 1.026749 0.999903 3.026827
1313 -0.042105 0.042105 1.026749 0.999903 3.029990
1314 -0.042093 0.031567 1.026801 0.999897 3.032758
1315 -0.031579 0.042105 1.026749 0.999903 3.035526
1316 -0.031567 0.031567 1.026749 0.999903 3.037898
1317 -0.031579 0.031590 1.026749 0.999903 3.040270
1318 -0.031567 0.031567 1.026749 0.999903 3.042642
1319 -0.031579 0.031567 1.026749 0.999903 3.045014
1320 -0.031567 0.031567 1.026749 0.999903 3.047386
1321 -0.031579 0.031590 1.026749 0.999903 3.049759
1322 -0.031567 0.031567 1.026749 0.999903 3.052130
1323 -0.031579 0.031567 1.026749 0.999903 3.054503
1324 -0.031579 0.031567 1.026749 0.999903 3.056875
1325 -0.031567 0.031590 1.026749 0.999903 3.059247
1326 -0.031579 0.031567 1.026749 0.999903 3.061619
1327 -0.021040 0.021052 1.026749 0.999903 3.063200
1328 -0.021052 0.010514 1.026801 0.999899 3.064386
1329 -0.021052 0.021052 1.026801 0.999899 3.065968
1330 -0.021040 0.021052 1.026801 0.999899 3.067549
1331 -0.010526 0.021052 1.026749 0.999903 3.068736
1332 -0.021052 0.021052 1.026749 0.999903 3.070317
1333 -0.021052 0.021029 1.026749 0.999903 3.071898
1334 -0.021040 0.021052 1.026749 0.999903 3.073479
1335 -0.021052 0.021052 1.026749 0.999903 3.075061
1336 -0.021052 0.021052 1.026749 0.999903 3.076643
1337 -0.021040 0.021052 1.026749 0.999903 3.078224
1338 -0.021052 0.021052 1.026749 0.999903 3.079805
1339 -0.021052 0.021052 1.026749 0.999903 3.081387
1340 -0.021040 0.021029 1.026749 0.999903 3.082968
1341 -0.021052 0.021052 1.026749 0.999903 3.084549
1342 -0.021052 0.021052 1.026749 0.999903 3.086131
1343 -0.021040 0.021052 1.026749 0.999903 3.087713
1344 -0.010526 0.010514 1.026749 0.999903 3.088503
1345 0.000000 0.000000 1.026749 0.999903 3.088504
1346 0.000000 0.000000 1.026749 0.999903 3.088504
1347 0.000000 0.000000 1.026749 0.999903 3.088505
1348 0.000000 0.010538 1.026696 0.999906 3.088901
1349 0.010526 0.010514 1.026591 0.999911 3.088901
1350 0.021040 0.021052 1.026381 0.999922 3.088901
1351 0.021052 0.021052 1.026171 0.999933 3.088901
1352 0.031567 0.031567 1.025855 0.999950 3.088901
1353 0.031579 0.021052 1.025593 0.999964 3.088506
1354 0.042093 0.042105 1.025172 0.999986 3.088506
1355 0.042105 0.042081 1.024752 1.000009 3.088505
1356 0.042093 0.042105 1.024331 1.000031 3.088506
1357 0.042093 0.052619 1.023859 1.000056 3.088901
1358 0.052631 0.052619 1.023333 1.000084 3.088901
1359 0.063145 0.063157 1.022702 1.000117 3.088902
1360 0.063145 0.063133 1.022072 1.000150 3.088902
1361 0.073671 0.063157 1.021389 1.000186 3.088506
1362 0.084198 0.084186 1.020548 1.000231 3.088506
1363 0.073659 0.084209 1.019760 1.000273 3.088902
1364 0.094724 0.094700 1.018814 1.000323 3.088902
1365 0.094724 0.094724 1.017868 1.000372 3.088902
1366 0.105238 0.094724 1.016870 1.000425 3.088507
1367 0.105250 0.105238 1.015819 1.000481 3.088507
1368 0.105238 0.115776 1.014715 1.000539 3.088903
1369 0.115764 0.115776 1.013559 1.000600 3.088903
1370 0.126290 0.115752 1.012350 1.000665 3.088507
1371 0.115776 0.126290 1.011142 1.000728 3.088902
1372 0.136817 0.136828 1.009776 1.000800 3.088903
1373 0.136817 0.126290 1.008462 1.000870 3.088508
1374 0.147343 0.147343 1.006991 1.000948 3.088508
1375 0.136817 0.147343 1.005572 1.001023 3.088903
1376 0.157857 0.147343 1.004048 1.001104 3.088508
1377 0.147343 0.157857 1.002524 1.001185 3.088902
1378 0.168395 0.168395 1.000843 1.001273 3.088902
1379 0.168383 0.157857 0.999214 1.001360 3.088507
1380 0.168395 0.178909 0.997479 1.001451 3.088902
1381 0.178909 0.168395 0.995745 1.001543 3.088507
1382 0.178909 0.189447 0.993906 1.001640 3.088903
1383 0.189447 0.189424 0.992014 1.001740 3.088902
1384 0.199962 0.189447 0.990070 1.001844 3.088507
1385 0.189435 0.199962 0.988126 1.001946 3.088902
1386 0.210488 0.199962 0.986077 1.002055 3.088507
1387 0.199962 0.210476 0.984027 1.002163 3.088902
1388 0.210488 0.199962 0.981978 1.002272 3.088507
1389 0.199962 0.210500 0.979928 1.002380 3.088903
1390 0.210488 0.199962 0.977879 1.002489 3.088508
1391 0.199962 0.210476 0.975830 1.002597 3.088903
1392 0.210488 0.199962 0.973780 1.002706 3.088508
1393 0.199962 0.210500 0.971731 1.002814 3.088904
1394 0.210488 0.199962 0.969682 1.002923 3.088509
1395 0.199962 0.210476 0.967632 1.003031 3.088904
1396 0.210488 0.199962 0.965583 1.003140 3.088509
1397 0.199962 0.210500 0.963533 1.003248 3.088905
1398 0.210488 0.199962 0.961484 1.003357 3.088509
1399 0.199962 0.210476 0.959435 1.003465 3.088905
1400 0.210488 0.210500 0.957333 1.003576 3.088905
1401 0.199962 0.199962 0.955336 1.003681 3.088905
1402 0.210476 0.210476 0.953234 1.003792 3.088905
1403 0.210488 0.199962 0.951185 1.003901 3.088510
1404 0.199962 0.210500 0.949135 1.004009 3.088905
1405 0.210488 0.199962 0.947086 1.004118 3.088509
1406 0.199962 0.210476 0.945037 1.004226 3.088904
1407 0.210488 0.199962 0.942987 1.004335 3.088509
1408 0.199962 0.210500 0.940938 1.004443 3.088904
1409 0.210488 0.199962 0.938888 1.004552 3.088508
1410 0.199962 0.210476 0.936839 1.004660 3.088903
1411 0.210488 0.199962 0.934790 1.004768 3.088508
1412 0.199962 0.210500 0.932740 1.004877 3.088903
1413 0.210488 0.199962 0.930691 1.004985 3.088507
1414 0.199962 0.210476 0.928642 1.005094 3.088902
1415 0.210488 0.199962 0.926592 1.005202 3.088507
1416 0.199962 0.210500 0.924543 1.005311 3.088902
1417 0.210488 0.199962 0.922493 1.005419 3.088506
1418 0.199962 0.210476 0.920444 1.005527 3.088901
1419 0.210488 0.199962 0.918395 1.005636 3.088506
1420 0.199962 0.210500 0.916345 1.005744 3.088901
1421 0.210488 0.199962 0.914296 1.005853 3.088506
1422 0.199962 0.210476 0.912247 1.005961 3.088900
1423 0.210488 0.210476 0.910145 1.006072 3.088900
1424 0.199962 0.199962 0.908148 1.006178 3.088901
1425 0.210488 0.210500 0.906046 1.006288 3.088901
1426 0.210488 0.199962 0.903996 1.006397 3.088506
1427 0.199962 0.210476 0.901947 1.006505 3.088901
1428 0.210488 0.199962 0.899898 1.006614 3.088506
1429 0.199962 0.210500 0.897848 1.006722 3.088902
1430 0.210488 0.199962 0.895799 1.006831 3.088507
1431 0.199962 0.210476 0.893750 1.006939 3.088902
1432 0.210488 0.199962 0.891700 1.007048 3.088507
1433 0.199962 0.210500 0.889651 1.007156 3.088903
1434 0.210488 0.199962 0.887601 1.007265 3.088507
1435 0.199962 0.210476 0.885552 1.007373 3.088903
1436 0.210488 0.199962 0.883503 1.007482 3.088508
1437 0.199962 0.210500 0.881453 1.007590 3.088903
1438 0.210488 0.199962 0.879404 1.007699 3.088508
1439 0.199962 0.210476 0.877354 1.007807 3.088903
1440 0.210488 0.199962 0.875305 1.007916 3.088508
1441 0.199962 0.210500 0.873256 1.008024 3.088904
1442 0.210488 0.199962 0.871206 1.008133 3.088509
1443 0.199962 0.210476 0.869157 1.008241 3.088904
1444 0.210488 0.199962 0.867108 1.008350 3.088509
1445 0.199962 0.210500 0.865058 1.008458 3.088905
1446 0.210488 0.210476 0.862956 1.008569 3.088905
1447 0.199962 0.199962 0.860959 1.008674 3.088905
1448 0.210488 0.210500 0.858857 1.008785 3.088906
1449 0.210476 0.199962 0.856808 1.008894 3.088511
1450 0.199962 0.210476 0.854759 1.009002 3.088905
1451 0.210488 0.199962 0.852709 1.009111 3.088510
1452 0.199962 0.210500 0.850660 1.009219 3.088905
1453 0.210488 0.199962 0.848611 1.009328 3.088510
1454 0.199962 0.210476 0.846561 1.009436 3.088904
1455 0.210488 0.199962 0.844512 1.009545 3.088509
1456 0.199962 0.210500 0.842462 1.009653 3.088904
1457 0.210488 0.199962 0.840413 1.009762 3.088509
1458 0.199962 0.210476 0.838364 1.009870 3.088903
1459 0.210488 0.199962 0.836314 1.009979 3.088508
1460 0.199962 0.210500 0.834265 1.010087 3.088903
1461 0.210488 0.199962 0.832216 1.010196 3.088508
1462 0.199962 0.210476 0.830166 1.010304 3.088902
1463 0.210488 0.199962 0.828117 1.010413 3.088507
1464 0.199962 0.210500 0.826067 1.010521 3.088902
1465 0.210488 0.199962 0.824018 1.010630 3.088507
1466 0.199962 0.210476 0.821969 1.010738 3.088902
1467 0.210488 0.199962 0.819919 1.010847 3.088506
1468 0.199962 0.210500 0.817870 1.010955 3.088902
1469 0.210488 0.210476 0.815768 1.011066 3.088901
1470 0.199962 0.199962 0.813771 1.011171 3.088901
1471 0.210488 0.210476 0.811669 1.011282 3.088901
1472 0.210488 0.199962 0.809620 1.011391 3.088506
1473 0.199962 0.210500 0.807570 1.011499 3.088902
1474 0.210488 0.199962 0.805521 1.011608 3.088506
1475 0.199962 0.210476 0.803472 1.011716 3.088902
1476 0.210488 0.199962 0.801422 1.011825 3.088507
1477 0.199962 0.210500 0.799373 1.011933 3.088902
1478 0.210488 0.199962 0.797323 1.012042 3.088507
1479 0.199962 0.210476 0.795274 1.012150 3.088902
1480 0.210488 0.199962 0.793225 1.012259 3.088507
1481 0.199962 0.210500 0.791175 1.012367 3.088903
1482 0.210488 0.199962 0.789126 1.012475 3.088508
1483 0.199962 0.210476 0.787077 1.012584 3.088903
1484 0.210488 0.199962 0.785027 1.012692 3.088508
1485 0.199962 0.210500 0.782978 1.012801 3.088904
1486 0.210488 0.199962 0.780928 1.012909 3.088509
1487 0.199962 0.210476 0.778879 1.013018 3.088904
1488 0.210488 0.199962 0.776830 1.013126 3.088509
1489 0.199962 0.210500 0.774780 1.013234 3.088905
1490 0.210488 0.199962 0.772731 1.013343 3.088509
1491 0.199962 0.210476 0.770682 1.013451 3.088905
1492 0.210488 0.210500 0.768580 1.013562 3.088905
1493 0.199962 0.199962 0.766583 1.013668 3.088905
1494 0.210488 0.210476 0.764481 1.013778 3.088905
1495 0.210476 0.199962 0.762432 1.013887 3.088510
1496 0.199974 0.210500 0.760382 1.013995 3.088905
1497 0.210476 0.199962 0.758333 1.014104 3.088510
1498 0.199962 0.210476 0.756283 1.014212 3.088905
1499 0.210488 0.199962 0.754234 1.014321 3.088510
1500 0.199962 0.210500 0.752185 1.014429 3.088905
1501 0.210488 0.199962 0.750135 1.014538 3.088509
1502 0.199962 0.210476 0.748086 1.014646 3.088904
1503 0.210488 0.199962 0.746037 1.014755 3.088509
1504 0.199962 0.210500 0.743987 1.014863 3.088904
1505 0.210488 0.199962 0.741938 1.014972 3.088508
1506 0.199962 0.210476 0.739888 1.015080 3.088903
1507 0.210488 0.199962 0.737839 1.015189 3.088508
1508 0.199962 0.210500 0.735790 1.015297 3.088903
1509 0.210488 0.199962 0.733740 1.015406 3.088507
1510 0.199962 0.210476 0.731691 1.015514 3.088902
1511 0.210488 0.199962 0.729641 1.015623 3.088507
1512 0.199962 0.210500 0.727592 1.015731 3.088902
1513 0.210488 0.199962 0.725543 1.015840 3.088506
1514 0.199962 0.210476 0.723493 1.015948 3.088901
1515 0.210488 0.210476 0.721391 1.016059 3.088901
1516 0.199962 0.199986 0.719394 1.016164 3.088902
1517 0.210488 0.210476 0.717293 1.016275 3.088901
1518 0.210488 0.199962 0.715243 1.016384 3.088506
1519 0.199962 0.210476 0.713194 1.016492 3.088901
1520 0.210488 0.199962 0.711144 1.016601 3.088506
1521 0.199962 0.210500 0.709095 1.016709 3.088902
1522 0.210488 0.199962 0.707046 1.016818 3.088506
1523 0.199962 0.210476 0.704996 1.016926 3.088902
1524 0.210488 0.199962 0.702947 1.017035 3.088507
1525 0.199962 0.210500 0.700897 1.017143 3.088902
1526 0.210488 0.199962 0.698848 1.017252 3.088507
1527 0.199962 0.210476 0.696799 1.017360 3.088902
1528 0.210488 0.199962 0.694749 1.017469 3.088507
1529 0.199962 0.210500 0.692700 1.017577 3.088903
1530 0.210488 0.199962 0.690651 1.017686 3.088508
1531 0.199962 0.210476 0.688601 1.017794 3.088903
1532 0.210488 0.199962 0.686552 1.017903 3.088508
1533 0.199962 0.210500 0.684502 1.018011 3.088904
1534 0.210488 0.199962 0.682453 1.018120 3.088509
1535 0.199962 0.210476 0.680404 1.018228 3.088904
1536 0.210488 0.199962 0.678354 1.018337 3.088509
1537 0.199962 0.210500 0.676305 1.018445 3.088905
1538 0.210488 0.210476 0.674203 1.018556 3.088905
1539 0.199962 0.199962 0.672206 1.018661 3.088905
1540 0.210488 0.210500 0.670104 1.018772 3.088906
1541 0.210476 0.199962 0.668055 1.018881 3.088510
1542 0.199974 0.210476 0.666005 1.018989 3.088905
1543 0.210476 0.199962 0.663956 1.019098 3.088510
1544 0.199962 0.210500 0.661907 1.019206 3.088905
1545 0.210488 0.199962 0.659857 1.019315 3.088510
1546 0.199962 0.210476 0.657808 1.019423 3.088904
1547 0.210488 0.199962 0.655759 1.019531 3.088509
1548 0.199962 0.210500 0.653709 1.019640 3.088904
1549 0.210488 0.199962 0.651660 1.019748 3.088509
1550 0.199962 0.210476 0.649610 1.019857 3.088903
1551 0.210488 0.199962 0.647561 1.019965 3.088508
1552 0.199962 0.210500 0.645512 1.020074 3.088903
1553 0.210488 0.199962 0.643462 1.020182 3.088508
1554 0.199962 0.210476 0.641413 1.020290 3.088902
1555 0.210488 0.199962 0.639364 1.020399 3.088507
1556 0.199962 0.210500 0.637314 1.020507 3.088902
1557 0.210488 0.199962 0.635265 1.020616 3.088507
1558 0.199962 0.210476 0.633215 1.020724 3.088902
1559 0.210488 0.199962 0.631166 1.020833 3.088506
1560 0.199962 0.210500 0.629117 1.020941 3.088902
1561 0.210488 0.210476 0.627015 1.021052 3.088901
1562 0.199962 0.199962 0.625018 1.021158 3.088901
1563 0.210488 0.210476 0.622916 1.021268 3.088901
1564 0.210488 0.199986 0.620866 1.021377 3.088506
1565 0.199962 0.210476 0.618817 1.021485 3.088901
1566 0.210476 0.199962 0.616768 1.021594 3.088506
1567 0.199986 0.210476 0.614718 1.021702 3.088900
1568 0.210476 0.199962 0.612669 1.021811 3.088506
1569 0.199962 0.210500 0.610620 1.021919 3.088902
1570 0.210476 0.199962 0.608570 1.022028 3.088506
1571 0.199962 0.210476 0.606521 1.022136 3.088901
1572 0.210500 0.199962 0.604471 1.022245 3.088506
1573 0.199962 0.210500 0.602422 1.022353 3.088902
1574 0.210476 0.199962 0.600373 1.022462 3.088506
1575 0.199962 0.210476 0.598323 1.022570 3.088901
1576 0.210500 0.199962 0.596274 1.022679 3.088506
1577 0.199962 0.210500 0.594224 1.022787 3.088902
1578 0.210476 0.199962 0.592175 1.022896 3.088506
1579 0.199962 0.210476 0.590126 1.023004 3.088901
1580 0.210500 0.199962 0.588076 1.023113 3.088506
1581 0.199962 0.210500 0.586027 1.023221 3.088902
